,flight_date,flight_status,departure_airport,departure_timezone,departure_gate,departure_terminal,arrival_airport,arrival_timezone,arrival_terminal,arrival_gate,airline_name
7244,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shenzhen,Asia/Shanghai,,,Hainan Airlines
7245,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guangzhou Baiyun International,Asia/Shanghai,1,,Shenzhen Airlines
7246,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guiyang,Asia/Shanghai,,,Air China LTD
7247,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Shanghai Hongqiao International,Asia/Shanghai,2,,Air China LTD
7248,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Urumqi,Asia/Shanghai,2,,Air China LTD
7249,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Xining,Asia/Shanghai,,,Air China LTD
7250,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kansai International,Asia/Tokyo,1,,Air China LTD
7251,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Xianyang,Asia/Shanghai,2,,Hainan Airlines
7252,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,LOT - Polish Airlines
7253,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,TAP Air Portugal
7254,2024-09-05,scheduled,Trabzon,Europe/Istanbul,,,Sabiha Gokcen,Europe/Istanbul,,,AJet
7255,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Lishe International Airport,Asia/Shanghai,,,Scoot
7256,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Shenzhen,Asia/Shanghai,T3,,Shenzhen Airlines
7257,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Ninoy Aquino International,Asia/Manila,3,,Singapore Airlines
7258,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Phnom Penh International,Asia/Phnom_Penh,,,Singapore Airlines
7259,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Soekarno-Hatta International,Asia/Jakarta,2,,AirAsia
7260,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,1,B5,Scoot
7261,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,,,Scoot
7262,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Perth International,Australia/Perth,1,,Scoot
7263,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,2,Soekarno-Hatta International,Asia/Jakarta,3,,TransNusa
7264,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,2,D5,Singapore Airlines
7265,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuching,Asia/Kuching,,,AirAsia
7266,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Sultan Azlan Shah Airport,Asia/Kuala_Lumpur,,,AirAsia
7267,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,2,2,Madras International (Meenambakkam),Asia/Kolkata,2,,IndiGo
7268,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,9,2,Civil,Asia/Kolkata,,,Air India Express
7269,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,2,,AirAsia
7270,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,3,Soekarno-Hatta International,Asia/Jakarta,2,,Batik Air
7271,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Penang International,Asia/Kuala_Lumpur,,,AirAsia
7272,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,8,4,Juanda,Asia/Jakarta,2,,Jetstar Asia
7273,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,4,Da Nang,Asia/Ho_Chi_Minh,2,,VietJet Air
7274,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Frankfurt International Airport,Europe/Berlin,1,,Singapore Airlines
7275,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Ngurah Rai International,Asia/Makassar,I,,Garuda Indonesia
7276,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Melbourne - Tullamarine Airport,Australia/Melbourne,2,20,Singapore Airlines
7277,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Haneda Airport,Asia/Tokyo,1,,Skymark Airlines
7278,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Chitose,Asia/Tokyo,D,,Skymark Airlines
7279,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India Express
7280,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India
7281,2024-09-05,scheduled,Sharjah,Asia/Dubai,28,,Cairo International Airport,Africa/Cairo,1,,FlyEgypt
7282,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Baghdad International,Asia/Baghdad,,,Air Arabia
7283,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Heydar Aliyev International (Bina International),Asia/Baku,,,Air Arabia
7284,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Bandaranaike International,Asia/Colombo,,,Air Arabia
7285,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Salalah,Asia/Muscat,,,Air Arabia
7286,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,King Khaled International,Asia/Riyadh,1,,Air Arabia
7287,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Mohammad Bin Abdulaziz,Asia/Riyadh,,,Air Arabia
7288,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
7289,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,SWISS
7290,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
7291,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Singapore Airlines
7292,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Virgin Atlantic
7293,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Qantas
7294,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,KLM
7295,2024-09-05,scheduled,Kumbhirgram,Asia/Kolkata,,,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
7296,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,LOT - Polish Airlines
7297,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
7298,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Ethiopian Airlines
7299,2024-09-05,scheduled,Netaji Subhas Chandra,Asia/Kolkata,,,Bhubaneswar,Asia/Kolkata,1,,IndiGo
7300,2024-09-05,scheduled,Shenzhen,Asia/Shanghai,,T3,Penang International,Asia/Kuala_Lumpur,,,Air China LTD
7301,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Virgin Australia
7302,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Vistara
7303,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,United Airlines
7304,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air New Zealand
7305,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Malaysia Airlines
7306,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air France
7307,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air Canada
7308,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Singapore Airlines
7309,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Virgin Australia
7310,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Vistara
7311,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,United Airlines
7312,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Air New Zealand
7313,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Malaysia Airlines
7314,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,SWISS
7315,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,,,,,AirAsia
7316,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,4,,AirAsia
7317,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,1,,Scoot
7318,2024-09-05,scheduled,Sunan International,Asia/Pyongyang,,,Beijing Capital International,Asia/Shanghai,2,,Air Koryo
7319,2024-09-05,scheduled,Chengdu Tianfu International Airport,Asia/Chongqing,,2,Beijing Capital International,Asia/Shanghai,2,,Hainan Airlines
7320,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hong Kong International,Asia/Hong_Kong,1,,Cathay Pacific
7321,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H15,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
7322,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Hangzhou,Asia/Shanghai,3,,Hainan Airlines
7323,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shuangliu,Asia/Shanghai,2,,Air China LTD
7324,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Shenzhen,Asia/Shanghai,,,Air China LTD
7325,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Changsha,Asia/Shanghai,2,,Hainan Airlines
7326,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Lanzhou Zhongchuan Airport,,,,Air China LTD
7327,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kunming,Asia/Shanghai,,,Air China LTD
7328,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Xianyang,Asia/Shanghai,2,,Air China LTD
7329,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Gimpo Airport,Asia/Seoul,I,,Korean Air
7330,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Tianhe International,Asia/Shanghai,3,,Air China LTD
7331,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Nanning,Asia/Shanghai,,,Air China LTD
7332,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Guang Yuan,Asia/Shanghai,,,Air China LTD
7333,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Dalian,Asia/Shanghai,,,Air China LTD
7334,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Chongqing Jiangbei International,Asia/Shanghai,3,,Air China LTD
7335,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Xiamen,Asia/Shanghai,4,,Air China LTD
7336,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Hangzhou,Asia/Shanghai,4,,Air China LTD
7337,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Sartu,Asia/Shanghai,,,Air China LTD
7338,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Nanchang,Asia/Shanghai,,,Air China LTD
7339,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hami,Asia/Shanghai,,,Air China LTD
7340,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Karamay,Asia/Shanghai,,,Air China LTD
7341,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Yun Cheng,Asia/Shanghai,,,Air China LTD
7342,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shuangliu,Asia/Shanghai,2,,Sichuan Airlines
7343,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H16,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
7344,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Shenzhen,Asia/Shanghai,,,Hainan Airlines
7345,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guangzhou Baiyun International,Asia/Shanghai,1,,Shenzhen Airlines
7346,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Guiyang,Asia/Shanghai,,,Air China LTD
7347,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,"J,K",3,Shanghai Hongqiao International,Asia/Shanghai,2,,Air China LTD
7348,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Urumqi,Asia/Shanghai,2,,Air China LTD
7349,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,G,2,Xining,Asia/Shanghai,,,Air China LTD
7350,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Kansai International,Asia/Tokyo,1,,Air China LTD
7351,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,2,Xianyang,Asia/Shanghai,2,,Hainan Airlines
7352,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,LOT - Polish Airlines
7353,2024-09-05,scheduled,Barca,Europe/Bratislava,,,Frederic Chopin,Europe/Warsaw,,,TAP Air Portugal
7354,2024-09-05,scheduled,Trabzon,Europe/Istanbul,,,Sabiha Gokcen,Europe/Istanbul,,,AJet
7355,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Lishe International Airport,Asia/Shanghai,,,Scoot
7356,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Shenzhen,Asia/Shanghai,T3,,Shenzhen Airlines
7357,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Ninoy Aquino International,Asia/Manila,3,,Singapore Airlines
7358,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,2,Phnom Penh International,Asia/Phnom_Penh,,,Singapore Airlines
7359,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Soekarno-Hatta International,Asia/Jakarta,2,,AirAsia
7360,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,1,B5,Scoot
7361,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Sultan Abdul Aziz Shah,Asia/Kuala_Lumpur,,,Scoot
7362,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,1,Perth International,Australia/Perth,1,,Scoot
7363,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,2,Soekarno-Hatta International,Asia/Jakarta,3,,TransNusa
7364,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,2,D5,Singapore Airlines
7365,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuching,Asia/Kuching,,,AirAsia
7366,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Sultan Azlan Shah Airport,Asia/Kuala_Lumpur,,,AirAsia
7367,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,2,2,Madras International (Meenambakkam),Asia/Kolkata,2,,IndiGo
7368,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,9,2,Civil,Asia/Kolkata,,,Air India Express
7369,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,2,,AirAsia
7370,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,1,3,Soekarno-Hatta International,Asia/Jakarta,2,,Batik Air
7371,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,5,4,Penang International,Asia/Kuala_Lumpur,,,AirAsia
7372,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,8,4,Juanda,Asia/Jakarta,2,,Jetstar Asia
7373,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,4,Da Nang,Asia/Ho_Chi_Minh,2,,VietJet Air
7374,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Frankfurt International Airport,Europe/Berlin,1,,Singapore Airlines
7375,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Ngurah Rai International,Asia/Makassar,I,,Garuda Indonesia
7376,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,,3,Melbourne - Tullamarine Airport,Australia/Melbourne,2,20,Singapore Airlines
7377,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Haneda Airport,Asia/Tokyo,1,,Skymark Airlines
7378,2024-09-05,scheduled,Kobe,Asia/Tokyo,,,Chitose,Asia/Tokyo,D,,Skymark Airlines
7379,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India Express
7380,2024-09-05,scheduled,Sharjah,Asia/Dubai,1B,,Kannur International Airport,Asia/Kolkata,,,Air India
7381,2024-09-05,scheduled,Sharjah,Asia/Dubai,28,,Cairo International Airport,Africa/Cairo,1,,FlyEgypt
7382,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Baghdad International,Asia/Baghdad,,,Air Arabia
7383,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Heydar Aliyev International (Bina International),Asia/Baku,,,Air Arabia
7384,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Bandaranaike International,Asia/Colombo,,,Air Arabia
7385,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Salalah,Asia/Muscat,,,Air Arabia
7386,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,King Khaled International,Asia/Riyadh,1,,Air Arabia
7387,2024-09-05,scheduled,Sharjah,Asia/Dubai,,,Mohammad Bin Abdulaziz,Asia/Riyadh,,,Air Arabia
7388,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
7389,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,SWISS
7390,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
7391,2024-09-05,scheduled,Chhatrapati Shivaji International (Sahar International),Asia/Kolkata,,2,Netaji Subhas Chandra,Asia/Kolkata,2,,Singapore Airlines
7392,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Virgin Atlantic
7393,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,Qantas
7394,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,D2,1D,Netaji Subhas Chandra,Asia/Kolkata,2,,KLM
7395,2024-09-05,scheduled,Kumbhirgram,Asia/Kolkata,,,Netaji Subhas Chandra,Asia/Kolkata,2,,Air India
7396,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,LOT - Polish Airlines
7397,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Lufthansa
7398,2024-09-05,scheduled,Indira Gandhi International,Asia/Kolkata,28A,3,Netaji Subhas Chandra,Asia/Kolkata,2,,Ethiopian Airlines
7399,2024-09-05,scheduled,Netaji Subhas Chandra,Asia/Kolkata,,,Bhubaneswar,Asia/Kolkata,1,,IndiGo
7400,2024-09-05,scheduled,Shenzhen,Asia/Shanghai,,T3,Penang International,Asia/Kuala_Lumpur,,,Air China LTD
7401,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Virgin Australia
7402,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Vistara
7403,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,United Airlines
7404,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air New Zealand
7405,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Malaysia Airlines
7406,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air France
7407,2024-09-05,scheduled,Singapore Changi,Asia/Singapore,F52,2,Penang International,Asia/Kuala_Lumpur,,,Air Canada
7408,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Singapore Airlines
7409,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Virgin Australia
7410,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Vistara
7411,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,United Airlines
7412,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Air New Zealand
7413,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,Malaysia Airlines
7414,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,,,SWISS
7415,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,,,,,AirAsia
7416,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,4,,AirAsia
7417,2024-09-05,scheduled,Penang International,Asia/Kuala_Lumpur,,,Singapore Changi,Asia/Singapore,1,,Scoot
7418,2024-09-05,scheduled,Sunan International,Asia/Pyongyang,,,Beijing Capital International,Asia/Shanghai,2,,Air Koryo
7419,2024-09-05,scheduled,Chengdu Tianfu International Airport,Asia/Chongqing,,2,Beijing Capital International,Asia/Shanghai,2,,Hainan Airlines
7420,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,,3,Hong Kong International,Asia/Hong_Kong,1,,Cathay Pacific
7421,2024-09-05,scheduled,Beijing Capital International,Asia/Shanghai,2H15,2,Shanghai Hongqiao International,Asia/Shanghai,2,,China Eastern Airlines
